INQ_YMD,PDLT_CODE,PDLT_NM,NMYR_RATE,BFRT_RATE,SPCS_CODE,WHSL_DAIL_PRCE,RTSL_DAIL_PRCE
일자,품목코드,품목명,평년 비율,전일 비율,품종코드,도매일일가격,소매일일가격
19960415,1207,건고추,0,0,1207,5442.86,6400
19960415,1209,마늘,0,0,12A9,0,2688
19960415,1209,마늘,0,-0.925,1209,918.6,0
19960415,1201,양파,0,5,1201,1000,1015
19960415,1202,대파,0,0,1202,415,1113
19960416,1001,배추,0,1.961,1001,3400,2855
19960416,1101,무,0,0,1101,0,1562
19960416,1207,건고추,0,0,1207,5442.86,6400
19960416,1209,마늘,0,0,12A9,0,2721
19960416,1209,마늘,0,-1.268,1209,907.1,0
19960416,1201,양파,0,0,1201,1000,1033
19960416,1202,대파,0,0,1202,415,1113
19960417,1001,배추,0,-2,1001,3333.333,2895
19960417,1101,무,0,0,1101,0,1569
19960417,1207,건고추,0,0,1207,5442.86,6400
19960417,1209,마늘,0,0,12A9,0,2721
19960417,1209,마늘,0,-0.387,1209,903.6,0
19960417,1201,양파,0,-2.564,1201,975,1043
19960417,1202,대파,0,-3.75,1202,400,1113
19960418,1001,배추,0,3.846,1001,3466.667,3100
19960418,1101,무,0,0,1101,0,1631
19960418,1207,건고추,0,0,1207,5442.86,6400
19960418,1209,마늘,0,0,12A9,0,2708
19960418,1209,마늘,0,0,1209,903.6,0
19960418,1201,양파,0,4.878,1201,1025,1053
19960418,1202,대파,0,20,1202,500,1079
19960419,1001,배추,0,-6.667,1001,3250,3117
19960419,1101,무,0,0,1101,0,1638
19960419,1207,건고추,0,0,1207,5442.86,6400
19960419,1209,마늘,0,0,12A9,0,2708
19960419,1209,마늘,0,0,1209,903.6,0
19960419,1201,양파,0,-5.128,1201,975,1053
19960419,1202,대파,0,0,1202,500,1079
19960420,1001,배추,0,-4.839,1001,3100,3117
19960420,1101,무,0,0,1101,0,1638
19960420,1207,건고추,0,0,1207,5442.86,6400
19960420,1209,마늘,0,0,12A9,0,2692
19960420,1209,마늘,0,-1.608,1209,889.3,0
19960420,1201,양파,0,-34.483,1201,725,1053
19960420,1202,대파,0,-11.111,1202,450,1079
19960421,1001,배추,0,-4.839,1001,3100,3117
19960421,1101,무,0,0,1101,0,1638
19960421,1207,건고추,0,0,1207,5442.86,6400
19960421,1209,마늘,0,0,12A9,0,2692
19960421,1209,마늘,0,-1.608,1209,889.3,0
19960421,1201,양파,0,-34.483,1201,725,1053
19960421,1202,대파,0,-11.111,1202,450,1079
19960422,1001,배추,0,5.102,1001,3266.667,3178
19960422,1101,무,0,0,1101,0,1867
19960422,1207,건고추,0,0,1207,5442.86,6400
19960422,1209,마늘,0,0,12A9,0,2692
19960422,1209,마늘,0,-1.608,1209,889.3,0
19960422,1201,양파,0,19.444,1201,900,1050
19960422,1202,대파,0,-12.5,1202,400,1050
19960423,1001,배추,0,-3.158,1001,3166.667,3228
19960423,1101,무,0,0,1101,0,1858
19960423,1207,건고추,0,0,1207,5442.86,6400
19960423,1209,마늘,0,0,12A9,0,2700
19960423,1209,마늘,0,3.116,1209,917.9,0
19960423,1201,양파,0,0,1201,900,1050
19960423,1202,대파,0,15.789,1202,475,1042
19960424,1001,배추,0,13.636,1001,3666.667,3229
19960424,1101,무,0,0,1101,0,1846
19960424,1207,건고추,0,0,1207,5442.86,6400
19960424,1209,마늘,0,0,12A9,0,2700
19960424,1209,마늘,0,0.617,1209,923.6,0
19960424,1201,양파,0,-2.273,1201,880,1048
19960424,1202,대파,0,0,1202,475,1021
19960425,1001,배추,0,4.348,1001,3833.333,3288
19960425,1101,무,0,0,1101,0,1873
19960425,1207,건고추,0,0,1207,5442.86,6400
19960425,1209,마늘,0,0,12A9,0,2700
19960425,1209,마늘,0,0.763,1209,930.7,0
19960425,1201,양파,0,-4.762,1201,840,1040
19960425,1202,대파,0,-26.667,1202,375,1013
19960426,1001,배추,0,0,1001,3833.333,3306
19960426,1101,무,0,0,1101,0,1914
19960426,1207,건고추,0,0,1207,5442.86,6400
19960426,1209,마늘,0,0,12A9,0,2700
19960426,1209,마늘,0,0.311,1209,933.6,0
19960426,1201,양파,0,-1.205,1201,830,1033
19960426,1202,대파,0,0,1202,375,1004
19960427,1001,배추,0,0,1001,3833.333,3306
19960427,1101,무,0,0,1101,0,1914
19960427,1207,건고추,0,0,1207,5442.86,6400
19960427,1209,마늘,0,0,12A9,0,2700
19960427,1209,마늘,0,0,1209,933.6,0
19960427,1201,양파,0,-10.667,1201,750,1033
19960427,1202,대파,0,0,1202,375,1004
19960428,1001,배추,0,0,1001,3833.333,3306
19960428,1101,무,0,0,1101,0,1914
19960428,1207,건고추,0,0,1207,5442.86,6400
19960428,1209,마늘,0,0,12A9,0,2700
19960428,1209,마늘,0,0,1209,933.6,0
19960428,1201,양파,0,-10.667,1201,750,1033
19960428,1202,대파,0,0,1202,375,1004
19960429,1001,배추,0,14.815,1001,4500,3325
19960429,1101,무,0,0,1101,0,1871
19960429,1207,건고추,0,0,1207,5442.86,6400
19960429,1209,마늘,0,0,12A9,0,2700
19960429,1209,마늘,0,0,1209,933.6,0
19960429,1201,양파,0,0,1201,750,1012
19960429,1202,대파,0,-7.143,1202,350,1000
19960430,1001,배추,0,10,1001,5000,3393
19960430,1101,무,0,0,1101,0,1900
19960430,1207,건고추,0,0,1207,5442.86,6400
19960321,1201,양파,0,4.762,1201,525,716
19960321,1202,대파,0,0,1202,700,1263
19960322,1001,배추,0,0,1001,2133.333,2491
19960322,1101,무,0,0,1101,0,1317
19960322,1207,건고추,0,0.131,1207,5457.14,6417
19960322,1209,마늘,0,0,12A9,0,2763
19960322,1209,마늘,0,-0.997,1209,1072.9,0
19960322,1201,양파,0,0,1201,525,716
19960322,1202,대파,0,20,1202,875,1271
19960323,1001,배추,0,0,1001,2133.333,2491
19960323,1101,무,0,0,1101,0,1317
19960323,1207,건고추,0,0,1207,5457.14,6417
19960323,1209,마늘,0,0,12A9,0,2763
19960323,1209,마늘,0,-1.017,1209,1062.1,0
19960323,1201,양파,0,0,1201,525,716
19960323,1202,대파,0,-29.63,1202,675,1271
19960324,1001,배추,0,0,1001,2133.333,2491
19960324,1101,무,0,0,1101,0,1317
19960324,1207,건고추,0,0,1207,5457.14,6417
19960324,1209,마늘,0,0,12A9,0,2763
19960324,1209,마늘,0,-1.017,1209,1062.1,0
19960324,1201,양파,0,0,1201,525,716
19960324,1202,대파,0,-29.63,1202,675,1271
19960325,1001,배추,0,-6.667,1001,2000,2539
19960325,1101,무,0,0,1101,0,1333
19960325,1207,건고추,0,0,1207,5457.14,6417
19960325,1209,마늘,0,0,12A9,0,2763
19960325,1209,마늘,0,-1.017,1209,1062.1,0
19960325,1201,양파,0,0,1201,525,716
19960325,1202,대파,0,-8,1202,625,1271
19960326,1001,배추,0,7.692,1001,2166.667,2569
19960326,1101,무,0,0,1101,0,1325
19960326,1207,건고추,0,0,1207,5457.14,6417
19960326,1209,마늘,0,0,12A9,0,2754
19960326,1209,마늘,0,-1.018,1209,1051.4,0
19960326,1201,양파,0,4.545,1201,550,718
19960326,1202,대파,0,-13.636,1202,550,1258
19960327,1001,배추,0,2.985,1001,2233.333,2613
19960327,1101,무,0,0,1101,0,1333
19960327,1207,건고추,0,0,1207,5457.14,6417
19960327,1209,마늘,0,0,12A9,0,2738
19960327,1209,마늘,0,-1.379,1209,1037.1,0
19960327,1201,양파,0,6.78,1201,590,721
19960327,1202,대파,0,-15.789,1202,475,1246
19960328,1001,배추,0,0,1001,2233.333,2692
19960328,1101,무,0,0,1101,0,1333
19960328,1207,건고추,0,0,1207,5457.14,6417
19960328,1209,마늘,0,0,12A9,0,2729
19960328,1209,마늘,0,-0.621,1209,1030.7,0
19960328,1201,양파,0,0,1201,590,729
19960328,1202,대파,0,5,1202,500,1238
19960329,1001,배추,0,-4.688,1001,2133.333,2743
19960329,1101,무,0,0,1101,0,1333
19960329,1207,건고추,0,0,1207,5457.14,6417
19960329,1209,마늘,0,0,12A9,0,2729
19960329,1209,마늘,0,-0.694,1209,1023.6,0
19960329,1201,양파,0,0,1201,590,731
19960329,1202,대파,0,0,1202,500,1233
19960330,1001,배추,0,-1.587,1001,2100,2743
19960330,1101,무,0,0,1101,0,1333
19960330,1207,건고추,0,0,1207,5457.14,6417
19960330,1209,마늘,0,0,12A9,0,2721
19960330,1209,마늘,0,-1.417,1209,1009.3,0
19960330,1201,양파,0,3.279,1201,610,731
19960330,1202,대파,0,-5.263,1202,475,1233
19960331,1001,배추,0,-1.587,1001,2100,2743
19960331,1101,무,0,0,1101,0,1333
19960331,1207,건고추,0,0,1207,5457.14,6417
19960331,1209,마늘,0,0,12A9,0,2721
19960331,1209,마늘,0,-1.417,1209,1009.3,0
19960331,1201,양파,0,3.279,1201,610,731
19960331,1202,대파,0,-5.263,1202,475,1233
19960401,1001,배추,0,10,1001,2333.333,2730
19960401,1101,무,0,0,1101,0,1317
19960401,1207,건고추,0,0,1207,5457.14,6417
19960401,1209,마늘,0,0,12A9,0,2721
19960401,1209,마늘,0,-1.417,1209,1009.3,0
19960401,1201,양파,0,0,1201,610,739
19960401,1202,대파,0,9.524,1202,525,1192
19960402,1001,배추,0,-2.941,1001,2266.667,2723
19960402,1101,무,0,0,1101,0,1317
19960402,1207,건고추,0,0,1207,5457.14,6417
19960402,1209,마늘,0,0,12A9,0,2713
19960402,1209,마늘,0,-1.072,1209,998.6,0
19960402,1201,양파,0,24.691,1201,810,768
19960402,1202,대파,0,0,1202,525,1183
19960403,1001,배추,0,0,1001,2266.667,2723
19960403,1101,무,0,0,1101,0,1313
19960403,1207,건고추,0,0,1207,5457.14,6417
19960403,1209,마늘,0,0,12A9,0,2713
19960403,1209,마늘,0,-0.362,1209,995,0
19960403,1201,양파,0,22.115,1201,1040,789
19960403,1202,대파,0,-5,1202,500,1157
19960404,1001,배추,0,0,1001,2266.667,2723
19960404,1101,무,0,0,1101,0,1317
19960404,1207,건고추,0,0,1207,5457.14,6417
19960404,1209,마늘,0,0,12A9,0,2713
19960404,1209,마늘,0,-0.872,1209,986.4,0
19960404,1201,양파,0,5.455,1201,1100,843
19960404,1202,대파,0,0,1202,500,1154
19960405,1001,배추,0,0,1001,2266.667,2723
19960405,1101,무,0,0,1101,0,1317
19960405,1207,건고추,0,0.131,1207,5464.29,6425
19960405,1209,마늘,0,0,12A9,0,2713
19960405,1209,마늘,0,-0.725,1209,979.3,0
19960405,1201,양파,0,5.455,1201,1100,843
19960405,1202,대파,0,0,1202,500,1154
19960406,1001,배추,0,0,1001,2266.667,2730
19960406,1101,무,0,0,1101,0,1321
19960406,1207,건고추,0,0.131,1207,5464.29,6425
19960406,1209,마늘,0,0,12A9,0,2713
19960406,1209,마늘,0,-0.725,1209,979.3,0
19960406,1201,양파,0,-4.762,1201,1050,862
19960406,1202,대파,0,0,1202,500,1146
19960407,1001,배추,0,0,1001,2266.667,2730
19960407,1101,무,0,0,1101,0,1321
19960407,1207,건고추,0,0,1207,5464.29,6425
19960407,1209,마늘,0,0,12A9,0,2713
19960407,1209,마늘,0,-1.105,1209,968.6,0
19960407,1201,양파,0,-4.762,1201,1050,862
19960407,1202,대파,0,0,1202,500,1146
19960408,1001,배추,0,12.258,1001,2583.333,2755
19960408,1101,무,0,0,1101,0,1388
19960408,1207,건고추,0,0,1207,5464.29,6425
19960408,1209,마늘,0,0,12A9,0,2713
19960408,1209,마늘,0,-1.105,1209,968.6,0
19960408,1201,양파,0,-16.667,1201,900,918
19960408,1202,대파,0,0,1202,500,1140
19960409,1001,배추,0,6.061,1001,2750,2759
19960409,1101,무,0,0,1101,0,1392
19960409,1207,건고추,0,-0.262,1207,5450,6425
19960409,1209,마늘,0,0,12A9,0,2704
19960409,1209,마늘,0,-1.498,1209,954.3,0
19960409,1201,양파,0,-3.448,1201,870,975
19960409,1202,대파,0,-11.111,1202,450,1132
19960410,1001,배추,0,6.061,1001,2750,2781
19960410,1101,무,0,0,1101,0,1388
19960410,1207,건고추,0,0,1207,5450,6400
19960410,1209,마늘,0,0,12A9,0,2688
19960410,1209,마늘,0,-1.521,1209,940,0
19960410,1201,양파,0,-3.448,1201,870,1001
19960410,1202,대파,0,-11.111,1202,450,1132
19960411,1001,배추,0,6.061,1001,2750,2781
19960411,1101,무,0,0,1101,0,1388
19960411,1207,건고추,0,-0.131,1207,5442.86,6400
19960411,1209,마늘,0,0,12A9,0,2688
19960411,1209,마늘,0,-1.391,1209,927.1,0
19960411,1201,양파,0,-3.448,1201,870,1001
19960411,1202,대파,0,-11.111,1202,450,1132
19960412,1001,배추,0,17.5,1001,3333.333,2763
19960412,1101,무,0,0,1101,0,1446
19960412,1207,건고추,0,-0.131,1207,5442.86,6400
19960412,1209,마늘,0,0,12A9,0,2688
19960412,1209,마늘,0,-1.391,1209,927.1,0
19960412,1201,양파,0,8.421,1201,950,1005
19960412,1202,대파,0,-8.434,1202,415,1115
19960413,1001,배추,0,0,1001,3333.333,2763
19960413,1101,무,0,0,1101,0,1446
19960430,1209,마늘,0,0,12A9,0,2700
19960430,1209,마늘,0,0.829,1209,941.4,0
19960430,1201,양파,0,17.582,1201,910,1013
19960430,1202,대파,0,30,1202,500,992
19960501,1001,배추,0,10,1001,5000,3393
19960501,1101,무,0,0,1101,0,1900
19960501,1207,건고추,0,0,1207,5442.86,6400
19960501,1209,마늘,0,0,12A9,0,2700
19960501,1209,마늘,0,0,1209,941.4,0
19960501,1201,양파,0,17.582,1201,910,1013
19960501,1202,대파,0,30,1202,500,992
19960502,1001,배추,0,10,1001,5000,3286
19960502,1101,무,0,0,1101,0,1928
19960502,1207,건고추,0,0,1207,5442.86,6400
19960502,1209,마늘,0,0,12A9,0,2700
19960502,1209,마늘,0,0,1209,941.4,0
19960502,1201,양파,0,0,1201,910,996
19960502,1202,대파,0,0,1202,500,1017
19960503,1001,배추,0,10,1001,5000,3221
19960503,1101,무,0,0,1101,0,1928
19960503,1207,건고추,0,0,1207,5442.86,6400
19960503,1209,마늘,0,0,12A9,0,2700
19960503,1209,마늘,0,0.381,1209,945,0
19960503,1201,양파,0,4.211,1201,950,1043
19960503,1202,대파,0,0,1202,500,1008
19960504,1001,배추,0,10,1001,5000,3221
19960504,1101,무,0,0,1101,0,1928
19960504,1207,건고추,0,0,1207,5442.86,6400
19960504,1209,마늘,0,0,12A9,0,2700
19960504,1209,마늘,0,0.38,1209,948.6,0
19960504,1201,양파,0,0,1201,950,1043
19960504,1202,대파,0,0,1202,500,1008
19960505,1001,배추,0,10,1001,5000,3221
19960505,1101,무,0,0,1101,0,1928
19960505,1207,건고추,0,0,1207,5442.86,6400
19960505,1209,마늘,0,0,12A9,0,2700
19960505,1209,마늘,0,0.38,1209,948.6,0
19960505,1201,양파,0,0,1201,950,1043
19960505,1202,대파,0,0,1202,500,1008
19960506,1001,배추,0,10,1001,5000,3023
19960506,1101,무,0,0,1101,0,1906
19960506,1207,건고추,0,0,1207,5442.86,6400
19960506,1209,마늘,0,0,12A9,0,2700
19960506,1209,마늘,0,0.38,1209,948.6,0
19960506,1201,양파,0,0,1201,950,1109
19960506,1202,대파,0,0,1202,500,967
19960507,1001,배추,0,10,1001,5000,2892
19960507,1101,무,0,0,1101,0,1894
19960507,1207,건고추,0,0,1207,5442.86,6400
19960507,1209,마늘,0,0,12A9,0,2683
19960507,1209,마늘,0,0.743,1209,955.7,0
19960507,1201,양파,0,32.143,1201,1400,1158
19960507,1202,대파,0,-25,1202,400,967
19960508,1001,배추,0,10,1001,5000,2817
19960508,1101,무,0,0,1101,0,1863
19960508,1207,건고추,0,0.131,1207,5450,6417
19960508,1209,마늘,0,0,12A9,0,2675
19960508,1209,마늘,0,1.107,1209,966.4,0
19960508,1201,양파,0,0,1201,1400,1262
19960508,1202,대파,0,-6.667,1202,375,958
19960509,1001,배추,0,10,1001,5000,2750
19960509,1101,무,0,0,1101,0,1860
19960509,1207,건고추,0,-0.395,1207,5428.57,6417
19960509,1209,마늘,0,0,12A9,0,2675
19960509,1209,마늘,0,1.095,1209,977.1,0
19960509,1201,양파,0,-33.333,1201,1050,1316
19960509,1202,대파,0,-25,1202,300,954
19960510,1001,배추,0,10,1001,5000,2750
19960510,1101,무,0,0,1101,0,1860
19960510,1207,건고추,0,0,1207,5428.57,6417
19960510,1209,마늘,0,0,12A9,0,2675
19960510,1209,마늘,0,3.056,1209,1007.9,0
19960510,1201,양파,0,-10.526,1201,950,1316
19960510,1202,대파,0,14.286,1202,350,954
19960511,1001,배추,0,10,1001,5000,2750
19960511,1101,무,0,0,1101,0,1860
19960511,1207,건고추,0,0,1207,5428.57,6417
19960511,1209,마늘,0,0,12A9,0,2675
19960511,1209,마늘,0,0,1209,1007.9,0
19960511,1201,양파,0,-42.857,1201,665,1316
19960511,1202,대파,0,-16.667,1202,300,954
19960523,1209,마늘,0,0,12A9,0,2908
19960523,1209,마늘,0,-0.615,1209,1153.6,0
19960523,1201,양파,0,-3.937,1201,635,1064
19960523,1202,대파,0,-7.692,1202,650,946
19960524,1001,배추,0,10,1001,5000,2250
19960524,1101,무,0,0,1101,0,1421
19960524,1207,건고추,0,-0.134,1207,5342.86,6333
19960524,1209,마늘,0,0,12A9,0,2925
19960524,1209,마늘,0,0.612,1209,1160.7,0
19960524,1201,양파,0,-3.937,1201,635,1064
19960524,1202,대파,0,-7.692,1202,650,946
19960525,1001,배추,0,10,1001,5000,2250
19960525,1101,무,0,0,1101,0,1421
19960525,1207,건고추,0,-0.134,1207,5342.86,6333
19960525,1209,마늘,0,0,12A9,0,2925
19960525,1209,마늘,0,0.612,1209,1160.7,0
19960525,1201,양파,0,-7.627,1201,590,1064
19960525,1202,대파,0,0,1202,650,946
19960526,1001,배추,0,10,1001,5000,2250
19960526,1101,무,0,0,1101,0,1421
19960526,1207,건고추,0,-0.134,1207,5342.86,6333
19960526,1209,마늘,0,0,12A9,0,2925
19960526,1209,마늘,0,0.612,1209,1160.7,0
19960526,1201,양파,0,-7.627,1201,590,1064
19960526,1202,대파,0,0,1202,650,946
19960527,1001,배추,0,10,1001,5000,2142
19960527,1101,무,0,0,1101,0,1296
19960527,1207,건고추,0,-0.134,1207,5342.86,6333
19960527,1209,마늘,0,0,12A9,0,2925
19960527,1209,마늘,0,0.612,1209,1160.7,0
19960527,1201,양파,0,-11.321,1201,530,1056
19960527,1202,대파,0,-4,1202,625,940
19960528,1001,배추,0,10,1001,5000,1992
19960528,1101,무,0,0,1101,0,1238
19960528,1207,건고추,0,0,1207,5342.86,6333
19960528,1209,마늘,0,0,12A9,0,2917
19960528,1209,마늘,0,-0.93,1209,1150,0
19960528,1201,양파,0,14.516,1201,620,1060
19960528,1202,대파,0,0,1202,625,957
19960529,1001,배추,0,10,1001,5000,1942
19960529,1101,무,0,0,1101,0,1213
19960529,1207,건고추,0,-0.673,1207,5307.14,6333
19960529,1209,마늘,0,0,12A9,0,2917
19960529,1209,마늘,0,-0.621,1209,1142.9,0
19960529,1201,양파,0,0,1201,620,1043
19960529,1202,대파,0,0,1202,625,940
19960530,1001,배추,0,0,1001,5000,1904
19960530,1101,무,0,0,1101,0,1188
19960530,1207,건고추,0,0,1207,5307.14,6333
19960530,1209,마늘,0,0,12A9,0,2917
19960530,1209,마늘,0,-1.267,1209,1128.6,0
19960530,1201,양파,0,0,1201,620,1052
19960530,1202,대파,0,0,1202,625,940
19960531,1001,배추,0,0,1001,5000,1838
19960531,1101,무,0,0,1101,0,1171
19960531,1207,건고추,0,0,1207,5307.14,6333
19960531,1209,마늘,0,0,12A9,0,2925
19960531,1209,마늘,0,-0.642,1209,1121.4,0
19960531,1201,양파,0,-5.085,1201,590,1056
19960531,1202,대파,0,0,1202,625,948
19960601,1001,배추,0,0,1001,0,1838
19960601,1101,무,0,0,1101,0,1171
19960601,1207,건고추,0,-0.135,1207,5300,6333
19960601,1209,마늘,0,0,12A9,0,2925
19960601,1209,마늘,0,-0.637,1209,1114.3,0
19960601,1201,양파,0,0,1201,590,1056
19960601,1202,대파,0,-8.696,1202,575,948
19960602,1001,배추,0,0,1001,0,1838
19960602,1101,무,0,0,1101,0,1171
19960602,1207,건고추,0,-0.135,1207,5300,6333
19960602,1209,마늘,0,0,12A9,0,2925
19960602,1209,마늘,0,-0.637,1209,1114.3,0
19960602,1201,양파,0,0,1201,590,1056
19960602,1202,대파,0,-8.696,1202,575,948
19960603,1001,배추,0,0,1001,0,1733
19960603,1101,무,0,0,1101,0,1146
19960603,1207,건고추,0,-0.135,1207,5300,6333
19960603,1209,마늘,0,0,12A9,0,2925
19960603,1209,마늘,0,-0.637,1209,1114.3,0
19960603,1201,양파,0,4.839,1201,620,1041
19960603,1202,대파,0,0,1202,575,973
19960604,1001,배추,0,0,1001,0,1625
19960604,1101,무,0,0,1101,0,1113
19960604,1207,건고추,0,-0.406,1207,5278.57,6308
19960604,1209,마늘,0,0,12A9,0,2933
19960604,1209,마늘,0,-0.324,1209,1110.7,0
19960604,1201,양파,0,0,1201,620,1028
19960604,1202,대파,0,28.125,1202,800,954
19960605,1001,배추,0,0,1001,0,1563
19960605,1101,무,0,0,1101,0,1104
19960605,1207,건고추,0,0,1207,5278.57,6308
19960605,1209,마늘,0,0,12A9,0,2883
19960605,1209,마늘,0,-0.643,1209,1103.6,0
19960605,1201,양파,0,0,1201,620,1024
19960605,1202,대파,0,0,1202,800,959
19960606,1001,배추,0,0,1001,0,1563
19960606,1101,무,0,0,1101,0,1104
19960606,1207,건고추,0,0,1207,5278.57,6308
19960606,1209,마늘,0,0,12A9,0,2858
19960606,1209,마늘,0,-1.313,1209,1089.3,0
19960606,1201,양파,0,0,1201,620,1024
19960606,1202,대파,0,0,1202,800,959
19960607,1001,배추,0,0,1001,0,1483
19960607,1101,무,0,0,1101,0,1096
19960607,1207,건고추,0,0,1207,5278.57,6308
19960607,1209,마늘,0,0,12A9,0,2858
19960607,1209,마늘,0,-1.313,1209,1089.3,0
19960607,1201,양파,0,9.489,1201,685,1018
19960607,1202,대파,0,0,1202,800,959
19960608,1001,배추,0,0,1001,0,1483
19960608,1101,무,0,0,1101,0,1096
19960608,1207,건고추,0,-0.135,1207,5271.43,6308
19960608,1209,마늘,0,0,12A9,0,2842
19960608,1209,마늘,0,-2.619,1209,1061.5,0
19960608,1201,양파,0,16.97,1201,825,1018
19960608,1202,대파,0,0,1202,800,959
19960609,1001,배추,0,0,1001,0,1483
19960609,1101,무,0,0,1101,0,1096
19960609,1207,건고추,0,-0.135,1207,5271.43,6308
19960609,1209,마늘,0,0,12A9,0,2842
19960609,1209,마늘,0,-2.619,1209,1061.5,0
19960609,1201,양파,0,16.97,1201,825,1018
19960609,1202,대파,0,0,1202,800,959
19960610,1001,배추,0,0,1001,0,1442
19960610,1101,무,0,0,1101,0,1088
19960610,1207,건고추,0,-0.135,1207,5271.43,6308
19960610,1209,마늘,0,0,12A9,0,2842
19960610,1209,마늘,0,-2.619,1209,1061.5,0
19960610,1201,양파,0,-13.793,1201,725,1043
19960610,1202,대파,0,3.03,1202,825,997
19960611,1001,배추,0,0,1001,0,1421
19960611,1101,무,0,0,1101,0,1092
19960611,1207,건고추,0,-0.272,1207,5257.14,6308
19960611,1209,마늘,0,0,12A9,0,2842
19960611,1209,마늘,0,-2.215,1209,1038.5,0
19960611,1201,양파,0,6.452,1201,775,1043
19960611,1202,대파,0,4.07,1202,860,1003
19960612,1001,배추,0,0,1001,0,1417
19960612,1101,무,0,0,1101,0,1117
19960612,1207,건고추,0,0,1207,5257.14,6308
19960612,1209,마늘,0,0,12A9,0,2858
19960612,1209,마늘,0,2.525,1209,1065.4,0
19960612,1201,양파,0,-3.333,1201,750,1047
19960612,1202,대파,0,-72,1202,500,1031
19960613,1001,배추,0,0,1001,0,1413
19960613,1101,무,0,0,1101,0,1121
19960613,1207,건고추,0,0.406,1207,5278.57,6308
19960613,1209,마늘,0,0,12A9,0,2850
19960613,1209,마늘,0,-0.367,1209,1061.5,0
19960613,1201,양파,0,-15.385,1201,650,1051
19960613,1202,대파,0,36.709,1202,790,1033
19960614,1001,배추,0,0,1001,0,1433
19960614,1101,무,0,0,1101,0,1113
19960614,1207,건고추,0,0,1207,5278.57,6308
19960614,1209,마늘,0,0,12A9,0,2867
19960614,1209,마늘,0,0,1209,1061.5,0
19960614,1201,양파,0,-13.043,1201,575,1059
19960614,1202,대파,0,-17.037,1202,675,1024
19960615,1001,배추,0,0,1001,0,1433
19960615,1101,무,0,0,1101,0,1113
19960615,1207,건고추,0,-0.819,1207,5235.71,6308
19960615,1209,마늘,0,0,12A9,0,2867
19960615,1209,마늘,0,0,1209,1061.5,0
19960615,1201,양파,0,0,1201,575,1059
19960615,1202,대파,0,-3.846,1202,650,1024
19960616,1001,배추,0,0,1001,0,1433
19960616,1101,무,0,0,1101,0,1113
19960512,1001,배추,0,10,1001,5000,2750
19960512,1101,무,0,0,1101,0,1860
19960512,1207,건고추,0,0,1207,5428.57,6417
19960512,1209,마늘,0,0,12A9,0,2675
19960512,1209,마늘,0,0,1209,1007.9,0
19960512,1201,양파,0,-42.857,1201,665,1316
19960512,1202,대파,0,-16.667,1202,300,954
19960513,1001,배추,0,10,1001,5000,2633
19960513,1101,무,0,0,1101,0,1821
19960513,1207,건고추,0,0,1207,5428.57,6417
19960513,1209,마늘,0,0,12A9,0,2675
19960513,1209,마늘,0,0,1209,1007.9,0
19960513,1201,양파,0,6.338,1201,710,1299
19960513,1202,대파,0,29.412,1202,425,964
19960514,1001,배추,0,10,1001,5000,2575
19960514,1101,무,0,0,1101,0,1763
19960514,1207,건고추,0,-0.264,1207,5414.29,6400
19960514,1209,마늘,0,0,12A9,0,2704
19960514,1209,마늘,0,8.373,1209,1100,0
19960514,1201,양파,0,0,1201,710,1253
19960514,1202,대파,0,26.087,1202,575,964
19960515,1001,배추,0,10,1001,5000,2508
19960515,1101,무,0,0,1101,0,1733
19960515,1207,건고추,0,-0.531,1207,5385.71,6383
19960515,1209,마늘,0,0,12A9,0,2754
19960515,1209,마늘,0,1.908,1209,1121.4,0
19960515,1201,양파,0,-12.698,1201,630,1220
19960515,1202,대파,0,-35.294,1202,425,946
19960516,1001,배추,0,10,1001,5000,2442
19960516,1101,무,0,0,1101,0,1683
19960516,1207,건고추,0,-0.533,1207,5357.14,6383
19960516,1209,마늘,0,0,12A9,0,2792
19960516,1209,마늘,0,3.685,1209,1164.3,0
19960516,1201,양파,0,-3.279,1201,610,1199
19960516,1202,대파,0,-13.333,1202,375,946
19960517,1001,배추,0,10,1001,5000,2350
19960517,1101,무,0,0,1101,0,1650
19960517,1207,건고추,0,0,1207,5357.14,6383
